X product,,,,,,,,,,,,,,,Y product,,,,,,,,,,,,,,,Z product,,,,,,,,,,,,,,,A product,,,,,,,,,,,,,,,B product,,,,,,,,,,,,,,,C product,,,,,,,,,,,,,,,D product,,,,,,,,,,,,,,,E product,,,,,,,,,,,,,,,F product,,,,,,,,,,,,,,,G product,,,,,,,,,,,,,,,H product,,,,,,,,,,,,,,
,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,
35,13,4,338,28,4,4,8,5,5,"S,M,L,XL",11,579,Male,,35,8,3,149,18,13,6,7,4,1,Y,14,509,Female,,35,17,17,158,18,18,8,9,9,1,"S,M,L,XL",13,531,Male,,35,15,11,27,30,17,30,5,9,5,A,7,589,Female,,35,13,10,465,15,5,4,5,9,3,B,12,584,Male,,35,8,2,335,29,15,35,6,4,4,L,7,355,Female,,35,2,1,177,15,8,400,9,0,4,K,9,240,Male,,35,9,8,59,29,20,200,7,0,1,C,14,894,Female,,35,10,1,264,30,5,150,7,5,3,D,15,302,Male,,35,31,3,603,101,97,10,10,30,2,B,10,3468,Male,,35,126,4,841,212,13,20,9,112,1,A,63,4226,Female,
36,10,0,335,16,4,4,8,1,4,"S,M,L,XL",14,885,Male,,36,1,0,21,20,4,6,8,1,1,Y,11,302,Female,,36,9,2,179,25,14,8,10,4,1,"S,M,L,XL",10,447,Male,,36,10,8,171,14,6,30,8,4,1,A,7,249,Female,,36,4,4,378,6,9,4,6,3,0,B,0,406,Male,,36,10,0,56,26,2,35,8,0,4,L,13,484,Female,,36,3,1,77,3,4,400,6,0,0,K,1,155,Male,,36,29,25,334,25,7,200,7,23,4,C,12,462,Female,,36,10,4,330,28,18,150,5,7,2,D,1,722,Male,,36,38,37,1970,52,118,10,7,12,1,B,19,3349,Male,,36,133,3,2278,150,116,20,7,70,48,A,98,4564,Female,
37,12,2,14,15,18,4,9,7,1,"S,M,L,XL",5,910,Male,,37,0,0,489,23,13,6,6,0,2,Y,13,500,Female,,37,8,4,61,18,7,8,10,1,0,"S,M,L,XL",10,153,Male,,37,7,0,306,19,20,30,9,3,0,A,3,605,Female,,37,28,2,290,28,18,4,10,5,3,B,14,425,Male,,37,11,11,438,28,4,35,7,6,1,L,7,641,Female,,37,0,0,95,12,8,400,5,0,4,K,15,337,Male,,37,10,2,103,26,3,200,9,4,5,C,11,565,Female,,37,8,1,396,18,3,150,7,8,2,D,0,609,Male,,37,102,95,1820,136,102,10,7,36,30,B,61,2211,Male,,37,33,4,124,139,180,20,10,5,5,A,63,4515,Female,
38,6,4,7,18,6,4,8,3,2,"S,M,L,XL",2,800,Male,,38,6,5,106,20,8,6,7,1,5,Y,5,263,Female,,38,9,3,236,17,9,8,6,8,1,"S,M,L,XL",5,572,Male,,38,17,1,193,30,4,30,8,16,0,A,3,498,Female,,38,5,2,430,23,3,4,6,1,5,B,9,454,Male,,38,4,3,412,19,7,35,10,1,2,L,9,607,Female,,38,5,5,269,14,9,400,7,4,0,K,14,427,Male,,38,14,6,401,22,18,200,8,1,4,C,4,957,Female,,38,12,12,56,30,18,150,5,11,4,D,14,573,Male,,38,69,20,296,90,150,10,9,68,21,B,29,2008,Male,,38,26,1,1430,34,90,20,10,25,45,A,16,3974,Female,
39,8,0,112,22,17,4,7,0,4,"S,M,L,XL",2,207,Male,,39,4,0,135,22,16,6,9,1,3,Y,8,479,Female,,39,7,1,180,10,19,8,7,1,5,"S,M,L,XL",2,360,Male,,39,0,0,98,25,10,30,7,0,3,A,11,546,Female,,39,13,13,32,25,6,4,5,0,2,B,13,487,Male,,39,6,0,19,30,14,35,6,4,5,L,9,442,Female,,39,1,1,173,15,8,400,7,0,3,K,8,313,Male,,39,12,11,135,27,17,200,10,8,4,C,5,417,Female,,39,9,1,126,28,6,150,10,9,4,D,1,216,Male,,39,125,112,1570,146,36,10,6,68,46,B,35,1953,Male,,39,149,88,213,219,150,20,7,48,23,A,77,2968,Female,
40,14,4,211,19,16,4,5,6,5,"S,M,L,XL",4,909,Male,,40,5,2,98,27,6,6,9,2,0,Y,9,142,Female,,40,15,9,52,22,11,8,7,7,5,"S,M,L,XL",12,619,Male,,40,7,1,101,9,7,30,5,1,1,A,14,505,Female,,40,6,4,58,12,10,4,5,6,1,B,6,60,Male,,40,14,11,242,22,14,35,8,7,5,L,10,356,Female,,40,5,4,393,15,7,400,9,5,4,K,4,425,Male,,40,23,20,25,23,5,200,5,12,5,C,2,336,Female,,40,7,7,306,24,13,150,7,6,1,D,8,595,Male,,40,96,38,1895,145,98,10,7,91,43,B,47,2539,Male,,40,100,78,1218,125,186,20,7,78,49,A,59,2568,Female,
41,2,2,237,14,18,4,6,2,3,"S,M,L,XL",0,429,Male,,41,1,0,203,6,11,6,7,0,4,Y,15,481,Female,,41,11,2,485,23,14,8,6,3,3,"S,M,L,XL",8,690,Male,,41,23,11,311,30,11,30,7,4,3,A,15,526,Female,,41,1,1,175,19,11,4,8,1,5,B,14,286,Male,,41,4,1,500,26,6,35,8,4,3,L,15,584,Female,,41,5,4,184,13,4,400,8,0,5,K,4,475,Male,,41,11,4,429,8,11,200,6,0,3,C,4,988,Female,,41,5,4,122,15,20,150,10,2,0,D,9,929,Male,,41,95,72,1299,131,44,10,10,80,49,B,16,2156,Male,,41,106,51,1912,245,134,20,7,15,37,A,65,3330,Female,
42,9,2,6,23,2,4,7,2,2,"S,M,L,XL",1,271,Male,,42,0,0,382,3,6,6,6,0,5,Y,13,521,Female,,42,9,1,277,9,20,8,10,5,4,"S,M,L,XL",15,284,Male,,42,10,10,385,27,17,30,6,0,4,A,14,581,Female,,42,25,8,82,26,6,4,9,6,1,B,2,200,Male,,42,5,3,200,29,10,35,10,0,5,L,10,614,Female,,42,4,4,260,5,6,400,10,2,3,K,15,427,Male,,42,8,8,187,19,4,200,7,5,3,C,0,291,Female,,42,9,2,207,17,4,150,7,3,0,D,4,366,Male,,42,110,15,333,125,33,10,9,17,28,B,54,1682,Male,,42,39,8,807,54,114,20,10,35,13,A,32,4554,Female,
43,7,2,215,24,11,4,9,6,2,"S,M,L,XL",2,521,Male,,43,11,5,267,17,20,6,7,4,1,Y,9,328,Female,,43,9,1,66,19,4,8,7,2,1,"S,M,L,XL",10,281,Male,,43,6,5,253,13,3,30,6,5,1,A,0,637,Female,,43,16,8,440,18,14,4,5,7,1,B,2,448,Male,,43,14,9,222,22,11,35,7,2,5,L,1,362,Female,,43,3,2,288,6,4,400,10,0,5,K,7,430,Male,,43,7,4,204,27,14,200,6,0,4,C,10,930,Female,,43,11,1,474,11,3,150,9,4,2,D,11,855,Male,,43,146,28,431,149,68,10,5,135,8,B,64,3017,Male,,43,11,9,1680,144,102,20,9,0,0,A,63,2118,Female,
44,11,7,490,23,13,4,8,5,5,"S,M,L,XL",3,533,Male,,44,5,0,144,12,20,6,5,3,5,Y,4,384,Female,,44,17,15,242,27,14,8,6,3,3,"S,M,L,XL",8,434,Male,,44,15,2,254,17,9,30,7,14,4,A,8,400,Female,,44,14,7,349,19,12,4,8,9,1,B,1,388,Male,,44,14,14,477,24,15,35,5,7,5,L,3,581,Female,,44,3,3,147,3,4,400,6,2,0,K,5,451,Male,,44,24,24,368,14,16,200,7,13,3,C,12,882,Female,,44,6,6,304,22,5,150,10,2,5,D,13,367,Male,,44,96,77,816,145,14,10,7,82,7,B,55,3041,Male,,44,77,59,1857,181,10,20,8,20,5,A,100,4549,Female,
45,10,4,398,23,3,4,6,4,2,"S,M,L,XL",13,955,Male,,45,0,0,312,8,20,6,7,0,4,Y,1,443,Female,,45,8,4,148,23,12,8,9,1,3,"S,M,L,XL",9,156,Male,,45,23,9,218,26,5,30,5,4,4,A,1,298,Female,,45,27,21,370,27,11,4,5,3,0,B,11,516,Male,,45,6,3,328,6,3,35,6,0,2,L,14,373,Female,,45,2,0,104,10,4,400,9,1,3,K,8,314,Male,,45,23,3,183,21,11,200,8,12,3,C,0,429,Female,,45,12,12,98,25,12,150,5,11,1,D,13,890,Male,,45,61,48,968,112,89,10,10,24,5,B,22,1128,Male,,45,21,2,441,117,176,20,10,0,22,A,28,4589,Female,
46,3,2,61,6,14,4,9,0,2,"S,M,L,XL",10,501,Male,,46,11,2,417,20,7,6,5,7,5,Y,4,564,Female,,46,7,3,372,28,7,8,10,5,3,"S,M,L,XL",10,498,Male,,46,5,5,398,10,15,30,7,4,4,A,8,572,Female,,46,17,5,265,20,3,4,5,10,0,B,2,533,Male,,46,3,1,268,27,19,35,9,1,2,L,2,608,Female,,46,2,2,386,10,5,400,6,1,5,K,13,460,Male,,46,2,1,93,8,3,200,10,0,1,C,12,576,Female,,46,4,1,450,25,19,150,5,3,2,D,8,624,Male,,46,37,11,1555,133,5,10,9,35,18,B,37,3366,Male,,46,30,14,844,75,130,20,10,12,34,A,54,964,Female,
47,1,1,8,20,20,4,6,0,0,"S,M,L,XL",2,355,Male,,47,9,7,193,24,19,6,5,4,1,Y,4,477,Female,,47,9,1,390,16,17,8,9,0,0,"S,M,L,XL",4,480,Male,,47,21,1,368,26,7,30,6,0,2,A,9,371,Female,,47,23,17,293,28,14,4,6,7,0,B,3,478,Male,,47,9,3,491,16,20,35,6,8,0,L,15,721,Female,,47,4,2,20,10,7,400,5,4,3,K,3,91,Male,,47,29,28,211,11,15,200,5,6,0,C,2,960,Female,,47,8,6,330,7,20,150,8,8,1,D,3,743,Male,,47,136,97,1701,139,52,10,9,16,18,B,2,2067,Male,,47,141,126,1671,165,167,20,10,130,4,A,83,2931,Female,
48,7,4,334,22,11,4,8,5,2,"S,M,L,XL",15,599,Male,,48,4,1,182,18,3,6,8,2,1,Y,4,222,Female,,48,7,2,29,14,4,8,9,3,5,"S,M,L,XL",1,430,Male,,48,22,22,454,24,17,30,5,1,1,A,2,599,Female,,48,12,3,387,17,6,4,5,3,4,B,14,562,Male,,48,0,0,225,0,3,35,8,0,2,L,11,454,Female,,48,3,3,175,14,2,400,8,0,1,K,13,446,Male,,48,22,3,102,23,2,200,8,12,0,C,11,107,Female,,48,13,11,31,14,5,150,10,9,1,D,11,658,Male,,48,113,73,678,117,18,10,7,58,34,B,2,2177,Male,,48,15,8,1464,180,113,20,8,4,13,A,26,3238,Female,
49,14,1,335,14,18,4,9,13,5,"S,M,L,XL",14,423,Male,,49,4,0,443,5,10,6,8,4,3,Y,15,458,Female,,49,1,0,283,11,5,8,7,1,1,"S,M,L,XL",10,470,Male,,49,12,7,123,27,17,30,8,0,1,A,3,169,Female,,49,22,2,141,22,14,4,6,21,2,B,3,424,Male,,49,9,1,173,10,12,35,6,3,3,L,4,795,Female,,49,4,0,188,10,3,400,10,2,5,K,3,368,Male,,49,28,7,473,28,13,200,8,22,4,C,5,585,Female,,49,4,3,40,6,3,150,9,0,0,D,1,536,Male,,49,4,0,894,106,7,10,9,4,14,B,56,1915,Male,,49,35,32,2006,53,18,20,10,13,23,A,94,3196,Female,
50,5,5,374,19,7,4,8,2,4,"S,M,L,XL",7,972,Male,,50,11,11,418,12,20,6,5,9,5,Y,1,509,Female,,50,0,0,329,26,20,8,7,0,2,"S,M,L,XL",9,544,Male,,50,14,3,447,25,7,30,10,13,5,A,11,668,Female,,50,15,0,151,30,18,4,10,10,4,B,2,288,Male,,50,13,13,314,22,14,35,6,3,2,L,2,608,Female,,50,4,1,33,8,4,400,7,3,3,K,5,279,Male,,50,8,6,107,22,13,200,5,2,3,C,9,527,Female,,50,1,0,362,29,4,150,8,0,1,D,4,941,Male,,50,64,0,1104,94,72,10,7,60,8,B,58,2306,Male,,50,62,30,245,116,18,20,10,0,15,A,24,3847,Female,
51,11,1,445,24,2,4,9,6,0,"S,M,L,XL",9,987,Male,,51,1,0,318,6,6,6,5,1,3,Y,6,399,Female,,51,17,6,250,20,9,8,7,8,4,"S,M,L,XL",1,572,Male,,51,24,9,432,24,4,30,8,6,0,A,12,675,Female,,51,23,7,150,26,13,4,8,3,0,B,8,502,Male,,51,13,11,247,24,14,35,5,3,0,L,4,397,Female,,51,0,0,70,9,9,400,10,0,5,K,3,296,Male,,51,16,1,306,5,13,200,5,14,2,C,12,926,Female,,51,6,1,151,24,6,150,5,3,5,D,6,672,Male,,51,135,99,1889,137,97,10,6,26,33,B,14,1942,Male,,51,33,28,835,43,77,20,10,11,12,A,26,2286,Female,
52,13,13,189,26,15,4,10,12,3,"S,M,L,XL",6,497,Male,,52,2,0,396,18,19,6,7,0,4,Y,13,522,Female,,52,4,4,248,8,2,8,5,2,2,"S,M,L,XL",0,371,Male,,52,11,2,84,18,17,30,9,8,0,A,5,240,Female,,52,4,1,343,29,3,4,7,4,5,B,10,502,Male,,52,5,4,197,9,6,35,5,1,3,L,9,270,Female,,52,5,2,331,7,7,400,6,5,3,K,8,398,Male,,52,10,4,301,10,20,200,8,6,5,C,13,525,Female,,52,14,14,156,22,11,150,5,11,3,D,9,457,Male,,52,100,23,1278,116,45,10,8,52,19,B,13,1351,Male,,52,115,33,419,175,108,20,7,21,48,A,97,2784,Female,
53,2,0,402,23,14,4,7,2,2,"S,M,L,XL",10,805,Male,,53,10,0,362,30,16,6,8,3,5,Y,11,573,Female,,53,8,7,291,24,18,8,6,2,2,"S,M,L,XL",1,781,Male,,53,2,0,73,12,14,30,7,0,5,A,11,558,Female,,53,11,4,300,20,10,4,8,5,4,B,6,555,Male,,53,12,8,262,17,5,35,6,10,4,L,14,539,Female,,53,4,0,373,12,9,400,7,1,0,K,0,490,Male,,53,6,0,340,30,8,200,10,1,3,C,7,816,Female,,53,5,3,140,11,6,150,10,4,3,D,4,368,Male,,53,111,42,1360,144,39,10,7,76,43,B,12,3000,Male,,53,14,12,2126,240,88,20,8,6,2,A,72,2845,Female,
54,4,0,405,6,5,4,9,4,4,"S,M,L,XL",13,673,Male,,54,4,4,398,4,17,6,8,0,3,Y,1,518,Female,,54,2,0,352,14,9,8,10,2,3,"S,M,L,XL",12,637,Male,,54,9,8,488,25,10,30,5,8,3,A,0,656,Female,,54,2,0,442,25,9,4,6,2,0,B,13,558,Male,,54,0,0,142,18,19,35,8,0,2,L,14,520,Female,,54,3,0,84,12,10,400,10,1,5,K,2,297,Male,,54,9,9,400,20,13,200,7,3,3,C,4,846,Female,,54,9,5,499,20,18,150,10,8,5,D,8,804,Male,,54,13,13,156,57,52,10,7,3,13,B,13,3167,Male,,54,102,39,1380,242,148,20,9,43,18,A,48,3694,Female,
55,13,12,478,22,14,4,7,0,1,"S,M,L,XL",15,643,Male,,55,7,7,336,7,11,6,6,6,2,Y,12,497,Female,,55,5,4,69,25,8,8,7,3,2,"S,M,L,XL",8,726,Male,,55,0,0,330,6,4,30,10,0,4,A,6,456,Female,,55,17,8,269,21,8,4,6,16,3,B,13,274,Male,,55,11,5,435,23,6,35,10,6,3,L,6,585,Female,,55,0,0,212,14,8,400,9,0,2,K,14,322,Male,,55,3,3,472,16,6,200,7,2,1,C,6,512,Female,,55,11,3,365,10,12,150,8,1,0,D,4,490,Male,,55,125,110,972,130,119,10,10,102,2,B,32,3384,Male,,55,130,67,734,215,121,20,8,110,26,A,1,1380,Female,
56,7,1,237,8,12,4,10,4,2,"S,M,L,XL",8,712,Male,,56,7,6,184,16,3,6,10,0,2,Y,7,403,Female,,56,10,2,102,14,9,8,6,8,2,"S,M,L,XL",11,321,Male,,56,19,2,124,28,19,30,9,10,3,A,5,307,Female,,56,10,1,346,20,15,4,7,7,1,B,11,529,Male,,56,5,5,393,9,4,35,6,3,4,L,13,405,Female,,56,3,0,313,10,4,400,8,3,4,K,5,409,Male,,56,12,4,368,11,12,200,10,0,0,C,7,602,Female,,56,4,0,485,29,2,150,10,3,0,D,12,941,Male,,56,144,109,1917,149,123,10,7,105,41,B,35,2672,Male,,56,47,33,1981,126,66,20,10,11,22,A,79,3668,Female,
57,6,6,325,10,14,4,5,0,5,"S,M,L,XL",13,786,Male,,57,9,0,467,28,3,6,9,0,1,Y,4,527,Female,,57,15,10,171,16,12,8,8,12,2,"S,M,L,XL",2,579,Male,,57,3,3,279,12,12,30,8,1,2,A,1,560,Female,,57,0,0,421,15,10,4,5,0,2,B,1,510,Male,,57,6,0,355,28,19,35,6,0,0,L,2,407,Female,,57,1,0,101,4,4,400,8,0,5,K,0,102,Male,,57,28,8,441,23,14,200,9,7,2,C,12,596,Female,,57,12,7,372,17,9,150,10,9,3,D,4,475,Male,,57,0,0,1269,6,79,10,6,0,6,B,23,2864,Male,,57,37,36,1057,208,113,20,10,19,23,A,94,4926,Female,
58,8,4,412,25,20,4,5,6,1,"S,M,L,XL",0,577,Male,,58,3,1,353,3,10,6,7,1,2,Y,12,376,Female,,58,1,1,351,3,13,8,8,1,2,"S,M,L,XL",8,387,Male,,58,22,21,29,24,12,30,8,18,5,A,2,207,Female,,58,26,24,413,26,15,4,7,7,2,B,13,494,Male,,58,10,1,427,15,11,35,7,1,0,L,8,664,Female,,58,3,1,117,13,4,400,8,1,5,K,11,200,Male,,58,29,20,283,6,11,200,5,26,5,C,6,494,Female,,58,1,1,393,12,19,150,8,0,0,D,2,875,Male,,58,23,16,1066,106,90,10,8,12,3,B,39,2610,Male,,58,29,6,1941,158,95,20,8,3,0,A,4,4652,Female,
59,3,3,290,21,11,4,5,2,4,"S,M,L,XL",5,726,Male,,59,9,7,127,21,13,6,10,0,2,Y,15,340,Female,,59,0,0,454,12,12,8,10,0,1,"S,M,L,XL",13,608,Male,,59,3,1,409,10,2,30,7,1,3,A,2,426,Female,,59,27,0,165,28,8,4,9,2,4,B,0,454,Male,,59,0,0,150,16,4,35,10,0,3,L,4,519,Female,,59,5,2,351,15,9,400,6,5,3,K,3,373,Male,,59,10,8,252,5,13,200,8,0,0,C,3,615,Female,,59,1,0,39,13,5,150,10,1,5,D,6,120,Male,,59,113,32,1375,135,85,10,9,91,36,B,65,3301,Male,,59,96,90,857,111,69,20,8,26,42,A,89,2102,Female,
60,4,0,393,22,6,4,5,2,0,"S,M,L,XL",14,415,Male,,60,9,2,145,26,6,6,9,5,4,Y,9,526,Female,,60,10,7,174,24,4,8,9,5,0,"S,M,L,XL",7,285,Male,,60,1,1,307,2,2,30,10,1,3,A,10,673,Female,,60,21,5,35,29,7,4,5,6,1,B,10,517,Male,,60,10,3,103,30,20,35,7,2,5,L,11,243,Female,,60,6,3,110,8,5,400,10,2,1,K,14,282,Male,,60,24,18,256,26,4,200,8,22,3,C,11,401,Female,,60,9,1,491,7,5,150,6,4,5,D,7,835,Male,,60,101,37,911,101,71,10,10,84,47,B,35,1764,Male,,60,107,82,1142,141,20,20,9,10,8,A,30,2853,Female,
61,5,5,384,23,12,4,9,2,3,"S,M,L,XL",10,590,Male,,61,6,1,114,27,20,6,8,1,1,Y,14,441,Female,,61,14,14,351,27,6,8,9,10,2,"S,M,L,XL",6,488,Male,,61,8,2,354,24,8,30,7,0,4,A,9,662,Female,,61,9,8,176,18,10,4,7,1,4,B,1,340,Male,,61,0,0,52,13,6,35,9,0,3,L,6,465,Female,,61,0,0,89,13,10,400,10,0,4,K,0,182,Male,,61,0,0,246,17,4,200,10,0,2,C,8,905,Female,,61,13,8,246,13,16,150,8,13,3,D,13,731,Male,,61,116,57,1025,138,71,10,10,32,12,B,25,1409,Male,,61,9,0,1934,201,116,20,8,8,38,A,40,3463,Female,
62,1,0,8,15,16,4,6,0,2,"S,M,L,XL",6,42,Male,,62,3,0,67,19,12,6,5,3,4,Y,7,261,Female,,62,8,5,229,10,18,8,8,0,2,"S,M,L,XL",9,423,Male,,62,11,6,428,25,5,30,10,7,3,A,7,455,Female,,62,29,29,473,29,19,4,6,13,2,B,13,489,Male,,62,14,2,391,25,13,35,8,4,5,L,7,659,Female,,62,1,1,286,14,9,400,10,0,0,K,10,360,Male,,62,10,6,27,30,11,200,7,10,5,C,5,581,Female,,62,9,2,223,12,4,150,10,5,4,D,12,482,Male,,62,98,48,1865,135,87,10,6,91,9,B,56,2920,Male,,62,1,1,2174,44,156,20,8,1,45,A,74,4213,Female,
63,10,6,84,30,10,4,5,4,3,"S,M,L,XL",6,766,Male,,63,3,1,424,29,3,6,10,0,0,Y,12,476,Female,,63,6,5,116,23,2,8,7,1,2,"S,M,L,XL",9,430,Male,,63,24,6,281,29,14,30,5,13,0,A,1,445,Female,,63,29,20,308,29,13,4,9,15,2,B,9,517,Male,,63,12,5,257,24,8,35,10,4,5,L,14,570,Female,,63,6,2,74,10,10,400,6,1,1,K,3,228,Male,,63,24,2,26,21,20,200,6,3,5,C,11,728,Female,,63,7,0,278,10,19,150,7,1,5,D,4,971,Male,,63,139,131,438,142,32,10,6,66,30,B,13,2040,Male,,63,137,66,1182,170,164,20,10,46,43,A,81,2004,Female,
64,12,0,250,21,6,4,10,7,4,"S,M,L,XL",9,697,Male,,64,9,3,462,28,19,6,10,3,0,Y,12,570,Female,,64,15,14,374,22,8,8,10,13,1,"S,M,L,XL",10,678,Male,,64,9,6,283,14,19,30,7,8,4,A,13,301,Female,,64,22,11,280,28,10,4,7,22,1,B,3,549,Male,,64,6,1,21,25,8,35,8,4,0,L,15,540,Female,,64,4,0,62,9,9,400,6,4,4,K,6,243,Male,,64,27,20,214,20,11,200,10,15,0,C,6,350,Female,,64,1,1,69,28,2,150,5,1,5,D,14,621,Male,,64,149,99,1593,149,145,10,5,141,33,B,6,2733,Male,,64,96,45,2124,211,117,20,8,11,14,A,52,3818,Female,
65,9,3,365,22,2,4,10,2,1,"S,M,L,XL",14,720,Male,,65,4,4,338,20,13,6,8,4,5,Y,12,502,Female,,65,6,4,48,11,16,8,7,4,1,"S,M,L,XL",6,665,Male,,65,22,22,182,22,11,30,7,4,0,A,11,479,Female,,65,17,16,142,24,11,4,5,1,4,B,1,362,Male,,65,13,2,66,19,14,35,5,6,1,L,3,132,Female,,65,6,4,117,15,6,400,7,3,0,K,14,356,Male,,65,0,0,497,11,18,200,7,0,3,C,10,997,Female,,65,7,2,268,17,12,150,8,2,3,D,7,690,Male,,65,74,5,827,98,44,10,8,54,7,B,47,2552,Male,,65,65,13,696,159,143,20,10,16,0,A,57,1455,Female,
66,0,0,175,21,10,4,5,0,3,"S,M,L,XL",13,880,Male,,66,6,1,270,29,17,6,9,4,3,Y,0,315,Female,,66,12,4,306,21,13,8,9,9,5,"S,M,L,XL",1,364,Male,,66,21,8,188,24,16,30,7,21,1,A,4,290,Female,,66,0,0,190,25,4,4,6,0,1,B,7,537,Male,,66,7,2,166,19,5,35,7,4,1,L,14,196,Female,,66,6,6,62,11,9,400,6,2,5,K,14,84,Male,,66,27,16,244,24,19,200,7,21,3,C,5,729,Female,,66,3,3,311,26,12,150,8,0,5,D,7,469,Male,,66,22,8,1612,35,149,10,7,2,50,B,45,1733,Male,,66,42,23,288,186,185,20,9,1,10,A,34,2949,Female,
67,9,8,358,21,17,4,8,2,3,"S,M,L,XL",13,617,Male,,67,11,10,479,14,20,6,10,1,1,Y,4,498,Female,,67,1,0,376,6,11,8,9,1,4,"S,M,L,XL",9,496,Male,,67,19,0,186,26,19,30,9,18,0,A,5,299,Female,,67,11,2,23,21,3,4,8,9,4,B,0,249,Male,,67,0,0,74,2,14,35,10,0,4,L,15,339,Female,,67,0,0,218,13,3,400,6,0,4,K,2,473,Male,,67,6,5,416,27,20,200,6,2,5,C,10,821,Female,,67,2,2,305,18,17,150,5,1,1,D,0,471,Male,,67,74,47,1816,76,85,10,5,64,14,B,2,2111,Male,,67,55,4,645,207,52,20,7,34,7,A,53,2105,Female,
68,8,6,336,21,2,4,10,3,0,"S,M,L,XL",6,603,Male,,68,1,1,430,7,14,6,10,1,3,Y,11,589,Female,,68,2,1,355,30,5,8,7,2,0,"S,M,L,XL",14,547,Male,,68,10,4,354,13,15,30,8,6,2,A,13,636,Female,,68,20,3,23,30,13,4,10,19,2,B,13,277,Male,,68,3,2,442,25,17,35,5,1,0,L,3,619,Female,,68,0,0,381,7,3,400,9,0,3,K,1,410,Male,,68,5,1,189,13,16,200,10,0,5,C,2,509,Female,,68,13,11,471,17,5,150,7,11,3,D,2,684,Male,,68,58,56,1526,76,112,10,7,54,14,B,24,1913,Male,,68,28,17,2223,116,18,20,7,26,20,A,17,4748,Female,
69,14,12,42,29,12,4,10,8,1,"S,M,L,XL",7,954,Male,,69,4,3,173,9,17,6,8,3,1,Y,1,236,Female,,69,13,0,169,14,13,8,5,7,2,"S,M,L,XL",2,744,Male,,69,14,9,376,22,10,30,9,8,2,A,12,470,Female,,69,7,0,246,10,17,4,8,6,1,B,1,273,Male,,69,0,0,139,9,12,35,10,0,2,L,13,160,Female,,69,0,0,3,10,3,400,7,0,5,K,3,467,Male,,69,23,20,227,11,17,200,6,20,4,C,4,485,Female,,69,2,1,20,21,13,150,7,0,1,D,5,86,Male,,69,145,61,636,150,72,10,9,122,44,B,35,1875,Male,,69,146,105,2170,162,115,20,10,65,15,A,74,4335,Female,
70,8,0,421,26,11,4,7,4,5,"S,M,L,XL",8,916,Male,,70,2,2,22,16,11,6,10,0,2,Y,1,151,Female,,70,14,13,86,20,10,8,5,0,4,"S,M,L,XL",9,401,Male,,70,5,4,380,17,2,30,9,3,4,A,4,596,Female,,70,24,8,398,24,6,4,10,0,4,B,2,510,Male,,70,11,10,185,15,3,35,5,0,4,L,1,711,Female,,70,2,1,21,15,10,400,9,2,3,K,8,40,Male,,70,24,21,47,21,15,200,5,6,1,C,1,628,Female,,70,6,1,350,7,14,150,6,1,5,D,8,813,Male,,70,43,2,1250,107,63,10,5,26,27,B,5,1626,Male,,70,119,5,1468,178,84,20,9,20,49,A,66,3111,Female,
71,2,1,228,8,11,4,5,0,4,"S,M,L,XL",8,600,Male,,71,11,7,132,18,7,6,7,6,2,Y,4,152,Female,,71,14,8,92,15,11,8,5,9,2,"S,M,L,XL",0,98,Male,,71,16,14,283,21,7,30,8,15,5,A,7,349,Female,,71,14,13,418,19,17,4,8,8,3,B,10,524,Male,,71,14,11,232,19,15,35,10,11,0,L,1,321,Female,,71,2,1,271,13,4,400,5,1,2,K,11,464,Male,,71,1,0,70,10,11,200,6,1,2,C,6,693,Female,,71,9,2,361,29,8,150,9,5,2,D,15,969,Male,,71,34,34,1361,90,65,10,7,3,11,B,39,3288,Male,,71,143,2,2409,218,136,20,7,13,1,A,27,2790,Female,
